item_id,section_id,brand_id,ref_price,avg_price,min_price,max_price,amount
1600,32,427,6.59,6.79,6.59,6.99,108.64
1601,49,29,11.99,11.99,11.99,11.99,179.85
1602,48,14,29.0,30.06,28.97,50.0,645.08
1603,47,430,10.9,14.67,14.29,14.9,117.37
1604,47,430,10.9,14.9,14.9,14.9,29.8
1605,47,432,3.79,3.8,3.69,3.99,114.0
1606,47,432,3.79,3.8,3.79,3.99,121.48
1607,47,432,3.79,3.8,3.69,3.99,239.47
1608,47,432,3.79,3.79,3.79,3.79,166.76
1609,47,432,3.79,3.8,3.79,3.99,231.79
1610,50,88,6.59,3.46,1.9,6.59,72.73
1611,50,86,23.9,23.9,23.9,23.9,47.8
1612,50,86,2.59,2.35,1.89,2.39,58.85
1613,50,86,2.59,2.35,1.99,2.39,42.22
1614,50,86,2.59,2.35,1.89,2.99,25.89
1615,50,86,23.9,23.9,23.9,23.9,143.4
1616,50,86,2.59,2.29,1.89,2.39,22.9
1618,45,7,5.9,5.9,5.9,5.9,6.81
1619,44,11,44.9,44.91,44.9,45.0,94.58
1620,47,100,13.9,13.9,13.9,13.9,69.5
1621,47,422,4.19,4.2,4.19,4.49,344.48
1622,49,297,12.9,12.9,12.9,12.9,51.6
1623,49,375,13.9,13.9,13.9,13.9,13.9
1624,47,73,9.9,11.31,10.9,12.9,328.1
1625,47,130,4.49,3.89,1.99,4.49,112.71
1626,48,145,8.35,8.35,8.35,8.35,609.55
1627,48,145,8.99,8.99,8.99,8.99,584.35
1628,48,14,39.9,34.85,31.99,39.9,561.23
1629,46,150,4.99,4.99,4.99,4.99,44.91
1630,49,31,6.99,6.99,6.99,6.99,27.96
1631,47,317,4.99,4.78,3.59,4.99,884.65
1632,48,14,29.9,29.3,23.99,29.93,1329.2
1633,47,91,4.49,4.49,4.49,4.49,134.7
1634,47,436,3.39,3.59,3.39,4.19,1120.27
1635,47,437,8.9,8.73,7.99,9.99,541.11
1636,49,438,2.99,4.06,3.79,4.29,73.02
1637,47,440,5.49,5.6,5.49,5.99,822.92
1638,47,134,36.9,36.9,36.9,36.9,147.6
1639,49,42,14.9,14.9,14.9,14.9,44.7
1640,49,47,7.99,7.99,7.99,7.99,47.94
1641,40,299,5.99,6.56,6.49,8.49,577.12
1642,49,34,1.99,2.81,1.59,3.79,25.31
1643,49,34,1.99,1.69,1.59,3.49,33.7
1644,45,7,5.99,5.99,5.99,5.99,2.19
1645,47,275,13.99,13.99,13.99,13.99,69.95
1646,47,67,7.99,8.23,7.99,9.19,164.6
1647,38,132,5.02,5.02,5.02,5.02,10.04
1648,31,304,9.75,9.75,9.75,9.75,516.75
1649,34,348,6.9,6.9,6.9,6.9,331.2
1651,46,158,13.9,10.52,7.99,13.9,1125.18
1652,47,357,9.9,7.87,6.99,9.9,13182.46
1653,47,369,2.49,2.49,2.49,2.49,44.82
1654,47,446,2.99,2.99,2.99,2.99,158.47
1655,49,49,7.98,8.04,6.29,11.9,88.4
1657,48,324,7.79,7.79,7.79,7.79,529.72
1658,32,212,7.45,7.18,4.99,7.9,552.76
1659,47,102,6.29,5.92,4.99,6.39,414.6
1660,47,201,8.79,8.59,6.99,8.79,231.93
1661,34,447,2.1,2.1,2.1,2.1,14.7
1662,34,447,2.59,2.59,2.59,2.59,7.77
1663,48,14,24.9,24.9,24.85,24.9,246.66
1664,40,449,5.99,5.33,4.99,6.49,388.77
1665,47,449,3.99,3.75,2.99,3.99,89.96
1666,47,450,8.99,8.84,7.99,8.99,989.88
1667,49,183,5.99,5.72,5.19,5.99,1104.23
1668,40,80,5.49,5.56,4.39,5.99,650.23
1669,40,80,5.49,5.63,4.39,5.99,574.98
1670,49,186,9.9,9.9,9.9,9.9,29.7
1671,46,52,49.9,49.9,49.9,49.9,99.8
1672,47,451,1.99,1.99,1.99,1.99,61.69
1673,47,451,1.99,1.99,1.99,1.99,173.13
1674,47,451,3.99,3.99,3.99,3.99,111.72
1675,47,451,2.59,2.59,2.59,2.59,12.95
1676,47,451,3.99,3.99,3.99,3.99,51.87
1677,47,451,3.99,3.99,3.99,3.99,31.92
1678,47,451,2.99,2.99,2.99,2.99,167.44
1679,47,451,1.99,2.29,2.29,2.29,123.66
1680,47,451,4.99,4.99,4.99,4.99,239.52
1681,47,451,2.79,2.79,2.79,2.79,122.76
1682,47,451,4.49,4.49,4.49,4.49,170.62
1683,47,451,1.99,1.83,0.99,2.29,18.3
1684,47,451,2.79,2.75,1.89,2.79,120.96
1685,47,451,5.99,5.99,5.99,5.99,89.85
1686,47,451,5.99,5.99,5.99,5.99,83.86
1687,47,451,2.49,2.99,2.99,2.99,89.7
1688,47,451,2.89,2.99,2.99,2.99,20.93
1689,47,451,2.99,2.99,2.99,2.99,179.4
1690,47,451,2.89,2.29,2.29,2.29,38.93
1691,47,451,2.29,2.89,1.59,2.99,118.39
1692,47,451,3.99,3.99,3.99,3.99,95.76
1693,47,451,4.49,4.49,4.49,4.49,67.35
1694,47,451,1.99,1.97,1.39,1.99,155.41
1695,47,451,4.49,2.99,2.99,2.99,230.23
1696,47,451,2.99,2.29,2.29,2.29,50.38
1697,47,451,2.99,2.99,2.99,2.99,107.64
1698,47,451,5.99,5.79,3.99,5.99,295.49
1699,47,451,1.99,1.99,1.99,1.99,37.81
1700,47,451,2.19,2.19,2.19,2.19,146.73
1701,47,451,5.99,5.99,5.99,5.99,29.95
1702,47,452,4.49,4.29,3.79,4.49,132.89
1703,47,453,2.49,2.38,2.29,2.49,436.27
1704,34,20,16.9,16.5,13.29,16.9,148.49
1705,38,454,5.9,5.9,5.9,5.9,64.9
1706,34,348,19.8,18.43,14.9,19.99,4184.2
1707,47,455,17.9,17.9,17.9,17.9,107.4
1708,29,341,2.99,2.95,2.49,2.99,10764.56
1709,47,456,4.19,4.21,4.19,4.58,71.62
1710,47,456,4.19,4.19,4.19,4.19,146.65
1711,47,456,4.19,4.19,4.19,4.19,71.23
1712,48,323,7.15,7.15,7.15,7.15,171.6
1713,47,369,8.9,8.51,6.99,8.9,1855.2
1714,47,118,6.99,6.99,6.99,6.99,6.99
1715,32,311,10.9,10.9,10.9,10.9,196.2
1716,47,451,3.69,3.69,3.69,3.69,99.63
1717,47,65,7.49,7.3,6.99,9.99,357.51
1718,47,65,6.99,7.15,6.99,9.99,400.44
1719,48,323,4.19,4.19,4.19,4.19,452.52
1720,48,14,12.9,12.9,12.89,12.91,381.85
1721,47,200,29.9,26.4,22.9,26.9,211.2
1722,40,421,3.99,3.99,3.99,3.99,23.94
1723,47,74,1.29,1.3,1.29,1.59,59.84
1724,47,206,6.99,6.99,6.99,6.99,41.94
1725,46,34,5.99,6.61,5.99,6.99,52.92
1726,49,34,15.99,15.99,15.99,15.99,15.99
1727,49,34,1.99,2.39,1.59,3.49,23.9
1728,46,34,8.9,8.9,8.9,8.9,44.5
1729,48,324,7.79,7.8,7.79,8.57,842.1
1730,48,323,4.19,4.19,4.19,4.19,477.66
1731,41,4,19.9,19.9,19.9,19.9,288.03
1732,47,275,18.9,18.9,18.9,18.9,75.6
1733,48,323,5.29,5.29,5.29,5.29,655.96
1734,47,73,9.9,10.1,9.9,10.89,1313.42
1735,49,59,8.99,9.99,9.99,9.99,19.98
1736,47,229,2.99,2.99,2.99,2.99,146.51
1737,47,229,2.99,2.99,2.99,2.99,155.48
1738,50,88,14.9,14.9,14.9,14.9,59.6
1739,50,88,12.9,12.9,12.9,12.9,64.5
1740,47,105,1.99,2.49,2.49,2.49,22.41
1741,48,324,10.99,10.99,10.99,10.99,1022.07
1742,48,324,10.99,10.99,10.99,10.99,912.17
1743,46,162,8.99,8.99,8.99,8.99,17.98
1744,46,162,9.9,9.9,9.9,9.9,19.8
1745,46,162,9.9,6.57,4.9,9.9,118.2
1746,47,458,4.49,4.49,4.49,4.49,49.39
1747,47,458,9.9,9.78,7.99,9.9,322.88
1748,34,20,8.99,17.64,15.59,17.9,158.79
1749,47,206,6.99,6.99,6.99,6.99,6.99
1750,47,206,6.99,6.99,6.99,6.99,13.98
1751,32,310,8.99,8.99,8.99,8.99,17.98
1753,32,310,8.99,8.99,8.99,8.99,80.91
1754,49,34,1.99,3.42,1.59,3.99,78.67
1755,38,391,14.9,14.9,14.9,14.9,74.5
1756,50,464,42.99,36.37,34.9,42.99,400.08
1757,50,172,13.49,13.49,13.49,13.49,26.98
1758,50,172,14.9,14.9,14.9,14.9,59.6
1759,50,463,8.29,7.98,5.99,8.29,119.75
1760,49,297,12.9,12.9,12.9,12.9,51.6
1761,48,14,6.99,6.99,6.99,6.99,13.98
1762,47,465,1.39,1.44,1.39,1.49,438.26
1763,47,465,1.39,1.44,1.39,1.49,200.71
1764,47,465,1.39,1.45,1.39,1.49,153.24
1765,31,305,7.75,7.75,7.75,7.75,93.0
1766,40,449,5.99,5.27,4.99,6.49,263.5
1767,47,211,4.19,4.19,4.19,4.19,87.99
1768,47,211,1.69,1.52,1.19,1.99,660.7
1769,38,132,9.16,9.16,9.16,9.16,27.48
1770,43,316,6.89,7.51,6.89,7.69,751.4
1771,43,316,5.59,5.59,5.59,5.59,212.42
1772,47,316,3.99,3.99,3.99,3.99,279.3
1773,43,316,2.99,2.99,2.99,2.99,239.2
1774,43,316,4.39,4.37,3.49,4.98,825.8
1775,43,316,5.89,5.89,5.89,5.89,518.32
1776,43,316,5.59,5.34,4.59,5.59,1148.55
1777,47,316,8.99,8.99,8.99,8.99,1096.78
1778,47,145,4.89,4.92,4.89,5.49,2076.99
1779,47,82,2.99,2.99,2.99,2.99,152.49
1780,32,310,3.79,3.79,3.79,3.79,310.78
1781,47,422,2.49,2.58,0.99,2.99,224.63
1782,47,422,2.49,2.63,0.99,2.99,476.79
1783,47,422,2.49,2.63,0.99,2.99,402.77
1784,47,422,2.49,2.56,0.99,2.99,166.55
1785,47,422,2.49,2.23,0.99,2.99,222.8
1786,49,184,2.59,2.59,2.59,2.59,416.99
1787,48,14,34.9,34.9,34.9,34.9,43.35
1788,46,151,10.9,10.9,10.9,10.9,43.6
1789,47,111,8.99,10.9,10.9,10.9,250.7
1790,47,111,12.9,12.9,12.9,12.9,425.7
1791,47,94,2.99,2.99,2.99,2.99,68.77
1792,47,94,2.99,2.99,2.99,2.99,38.87
1793,47,105,1.99,2.07,1.99,2.09,294.78
1794,47,244,2.29,1.55,1.29,1.99,3404.78
1795,47,327,17.9,17.9,17.9,17.9,161.1
1796,49,467,5.29,5.26,4.99,5.59,2158.1
1797,49,467,5.29,5.29,5.29,5.29,502.55
1798,49,184,2.59,2.59,2.59,2.99,438.11
1799,47,213,9.49,9.7,9.49,9.99,67.93
1800,47,73,7.89,6.53,4.99,7.49,229.65
1801,47,469,7.99,7.61,6.19,7.99,357.53
1802,47,469,11.9,11.9,11.9,11.9,11.9
1803,47,469,11.98,11.98,11.98,11.98,11.98
1804,47,469,11.9,11.9,11.9,11.9,11.9
1805,47,469,12.98,12.98,12.98,12.98,25.96
1806,47,469,11.9,11.9,11.9,11.9,11.9
1807,47,470,5.49,5.09,4.99,5.49,600.32
1808,47,94,10.9,10.9,10.9,10.9,98.1
1809,45,7,14.98,14.98,14.98,14.98,16.18
1810,49,34,1.99,2.52,1.59,2.99,15.14
1811,49,34,1.99,2.01,1.59,3.49,18.11
1812,34,20,6.49,6.06,4.99,6.49,42.43
1813,32,310,4.1,4.12,4.1,4.2,247.3
1814,32,310,4.1,4.1,4.1,4.1,94.3
1815,32,310,3.99,3.99,3.99,3.99,422.94
1816,32,310,3.99,3.99,3.99,3.99,339.15
1817,47,369,3.49,3.49,3.49,3.49,10.47
1818,34,473,7.59,7.81,7.59,7.99,531.32
1819,47,74,1.79,1.3,1.1,1.79,985.56
1820,47,74,1.79,1.27,1.1,1.79,668.46
1821,47,74,1.79,1.26,1.1,1.79,554.82
1822,47,74,1.79,1.28,1.1,1.79,443.11
1823,46,367,13.9,13.9,13.9,13.9,27.8
1824,49,51,4.99,4.99,4.99,4.99,59.88
1825,47,97,3.99,3.99,3.99,3.99,59.85
1826,47,97,3.99,3.27,1.99,3.99,19.64
1827,47,97,3.99,3.99,3.99,3.99,27.93
1828,47,97,3.99,3.99,3.99,3.99,47.88
1829,47,210,2.25,2.71,2.39,2.99,133.01
1830,47,211,4.99,6.79,4.9,6.9,122.2
1832,47,210,1.79,1.65,1.29,1.99,136.97
1833,47,475,11.49,11.49,11.49,11.49,103.41
1834,47,70,3.99,3.99,3.99,3.99,23.94
1835,47,97,5.99,5.99,5.99,5.99,59.9
1836,47,97,1.49,1.52,1.49,1.99,167.4
1837,47,97,1.49,1.5,1.49,1.99,187.75
1838,47,97,1.49,1.55,1.49,1.99,113.27
1839,47,211,5.49,5.49,5.49,5.49,186.66
1840,47,478,1.79,1.79,1.79,1.79,545.95
1841,46,158,2.99,2.99,2.99,2.99,44.85
1842,46,482,7.99,8.18,7.99,9.9,163.62
1843,49,29,9.49,9.49,9.49,9.49,123.37
1844,47,70,3.49,3.5,3.49,3.99,230.84
1845,47,105,5.29,4.21,4.19,4.61,277.86
1846,47,383,3.69,3.69,3.69,3.69,7.38
1847,47,94,49.9,49.9,49.9,49.9,49.9
1848,47,97,10.9,10.41,7.99,10.9,62.49
1849,47,97,8.9,8.9,8.9,8.9,17.8
1850,47,144,7.99,7.99,7.99,7.99,47.94
1851,47,483,6.99,6.99,6.99,6.99,132.81
1852,47,144,6.99,6.99,6.99,6.99,118.83
1853,47,65,3.49,3.49,3.49,3.49,139.6
1854,47,480,3.99,3.99,3.99,3.99,63.84
1855,47,483,4.99,4.99,4.99,4.99,44.91
1856,47,211,2.49,2.49,2.49,2.49,54.78
1857,47,211,2.49,2.49,2.49,2.49,52.29
1858,47,261,11.99,12.41,11.99,13.9,223.46
1859,47,261,11.99,12.63,11.99,13.9,75.76
1860,47,456,4.19,4.19,4.19,4.19,108.94
1861,47,211,2.49,2.49,2.49,2.49,54.78
1862,47,145,4.49,4.54,4.49,4.99,318.0
1863,47,480,3.29,3.29,3.29,3.29,171.08
1864,47,480,3.29,3.29,3.29,3.29,55.93
1865,47,480,3.29,3.29,3.29,3.29,82.25
1866,47,422,5.59,6.39,4.95,6.79,146.97
1867,47,422,5.59,6.13,4.95,6.79,392.4
1868,47,422,5.59,6.07,4.95,6.99,291.56
1869,47,422,5.59,6.19,4.95,6.79,241.37
1870,47,422,5.79,5.97,5.79,7.79,585.42
1871,47,422,5.59,6.17,4.95,6.99,548.75
1872,47,422,5.59,6.25,4.95,6.79,243.69
1873,47,383,3.69,3.69,3.69,3.69,7.38
1874,47,479,5.49,4.78,4.39,4.99,219.94
1875,47,479,5.49,4.86,4.39,6.99,179.81
1876,47,479,5.49,5.03,4.39,6.98,231.53
1877,47,479,5.49,5.18,4.39,6.99,113.98
1878,46,34,10.9,10.9,10.9,10.9,43.6
1879,49,183,5.99,5.99,5.99,5.99,269.55
1880,47,102,3.49,3.49,3.49,3.49,55.84
1881,47,102,3.49,3.49,3.49,3.49,41.88
1882,46,34,3.69,3.29,1.69,3.69,309.36
1883,47,247,2.49,2.49,1.99,2.99,234.4
1884,47,493,52.9,51.9,49.9,52.9,155.7
1885,49,29,2.99,2.68,2.49,2.99,107.4
1886,49,29,2.99,2.72,2.49,2.99,78.91
1887,47,220,7.59,7.59,7.59,7.59,30.36
1888,47,483,4.49,4.49,4.49,4.49,224.5
1889,50,494,13.9,14.76,13.9,15.9,206.6
1890,47,479,6.99,6.93,5.39,7.49,1309.85
1891,47,238,4.99,4.57,3.99,4.99,370.19
1892,47,238,6.99,6.99,6.99,6.99,307.56
1893,47,238,4.19,3.99,3.99,3.99,538.65
1894,47,238,5.99,5.99,5.99,5.99,191.68
1895,47,480,6.89,5.46,3.9,6.89,398.32
1896,47,238,4.49,4.43,3.99,4.99,159.64
1897,49,55,5.99,5.99,5.99,5.99,5.99
1898,49,496,4.99,4.24,3.99,4.99,16.96
1899,46,162,8.49,8.42,7.99,8.49,117.86
1900,46,162,8.49,8.38,7.99,8.49,184.28
1901,47,16,2.95,2.85,2.19,2.95,724.22
1902,50,494,11.9,10.74,9.99,11.9,53.68
1903,50,499,8.99,8.99,8.99,8.99,44.95
1904,48,14,14.9,16.35,14.89,17.06,237.2
1905,48,14,3.9,3.9,3.9,3.9,292.5
1906,49,501,4.99,4.99,4.99,4.99,99.8
1907,47,479,10.9,10.9,10.9,10.9,87.2
1908,47,479,8.99,8.49,6.99,8.99,746.92
1909,46,164,11.9,11.9,11.9,11.9,23.8
1910,38,479,3.99,3.78,2.89,3.99,2818.34
1911,47,206,8.35,8.35,8.35,8.35,317.3
1912,47,503,2.29,2.32,1.59,2.99,1164.56
1913,47,449,8.99,8.99,8.99,8.99,125.86
1914,49,505,1.99,1.99,1.99,1.99,13.93
1915,49,398,1.8,2.49,2.49,2.49,14.94
1916,49,50,5.49,5.49,5.49,5.49,175.68
1917,38,168,6.99,6.99,6.99,6.99,244.65
1918,47,451,2.29,2.15,0.99,2.29,94.66
1919,47,247,2.49,2.47,1.99,2.99,81.61
1920,47,247,2.49,2.5,1.99,2.99,315.03
1921,46,193,2.99,2.99,2.99,2.99,77.74
1922,47,480,6.49,6.71,6.49,6.89,241.64
1923,47,422,5.29,5.29,5.29,5.29,174.57
1924,47,102,2.99,2.83,1.49,2.99,110.34
1925,46,181,8.99,8.99,8.99,8.99,170.81
1926,38,506,3.99,3.99,3.99,3.99,155.61
1927,40,294,4.9,4.9,4.9,4.9,245.0
1928,40,294,4.89,4.89,4.89,4.89,102.69
1929,47,422,5.59,6.64,4.95,6.79,238.92
1930,47,422,5.59,5.87,4.95,6.79,58.7
1931,47,422,5.59,6.79,6.79,6.79,54.32
1932,46,182,12.9,12.9,12.9,12.9,12.9
1933,49,44,1.99,1.25,1.09,1.49,170.36
1934,47,264,14.99,16.18,14.99,16.9,129.47
1935,47,301,22.9,22.38,18.59,22.9,559.57
1936,47,411,7.99,7.75,6.79,7.99,240.29
1937,47,411,6.99,7.62,6.59,7.99,647.95
1938,47,97,1.49,1.53,1.49,1.99,206.15
1940,47,104,3.49,3.49,3.49,3.49,6.98
1941,47,508,1.79,1.77,1.59,1.79,5457.18
1942,49,47,6.79,13.1,12.9,13.9,65.5
1943,49,47,6.79,13.9,13.9,13.9,41.7
1944,47,111,6.69,6.92,6.69,6.99,62.31
1945,47,509,18.98,22.75,19.9,23.9,1115.1
1946,47,384,6.99,6.99,6.99,6.99,97.86
1947,47,357,3.59,3.31,2.99,3.59,188.43
1948,47,478,2.99,2.99,2.99,2.99,932.88
1949,47,446,4.99,5.35,5.35,5.35,149.8
1950,49,30,5.9,5.9,5.9,5.9,23.6
1951,47,102,7.99,7.98,6.99,7.99,2058.42
1952,47,102,5.99,6.0,5.99,6.19,125.99
1953,46,162,2.59,2.59,2.59,2.59,132.09
1954,46,162,2.59,2.59,2.59,2.59,10.36
1955,34,510,23.9,23.28,21.9,23.9,302.7
1956,34,510,23.9,23.37,21.9,23.9,350.5
1957,34,510,23.9,23.9,23.9,23.9,167.3
1958,47,451,6.79,6.79,6.79,6.79,81.48
1959,47,130,13.9,14.4,13.9,14.9,460.8
1960,47,113,19.9,19.9,19.9,19.9,19.9
1961,47,100,2.99,2.99,2.99,2.99,11.96
1963,47,422,8.59,8.59,8.59,8.59,154.62
1964,46,162,8.49,8.47,7.99,8.99,406.52
1965,29,94,5.99,6.47,5.99,6.79,227.25
1966,29,94,6.99,6.99,6.99,6.99,48.93
1967,47,451,1.99,2.99,2.99,2.99,62.79
1968,49,60,15.9,15.9,15.9,15.9,174.9
1969,41,3,3.99,3.48,2.29,3.99,3087.64
1970,46,511,2.49,2.51,2.49,2.99,384.39
1971,46,511,2.49,2.5,2.49,2.99,167.33
1972,47,74,19.9,19.35,18.9,19.9,735.2
1973,47,74,19.9,19.3,16.99,19.9,945.46
1974,47,451,2.99,2.99,2.99,2.99,68.77
1975,47,451,1.99,2.29,2.29,2.29,6.87
1976,47,469,24.9,24.9,24.9,24.9,298.8
1977,46,513,1.19,1.73,1.69,1.99,157.33
1978,47,247,2.49,2.45,1.89,2.99,46.64
1979,47,73,7.49,7.49,7.49,7.49,112.35
1980,47,317,4.99,4.92,4.39,4.99,585.41
1981,48,25,23.9,32.9,32.9,32.9,363.61
1982,48,14,7.9,7.9,7.9,7.9,450.3
1983,48,14,9.9,9.88,7.9,9.9,1156.3
1984,48,14,2.49,2.49,2.49,2.49,57.27
1985,49,439,8.99,9.7,7.99,9.99,67.93
1986,49,439,8.99,9.99,9.99,9.99,19.98
1987,40,294,3.99,4.89,4.89,4.89,73.35
1988,40,294,4.89,4.89,4.89,4.89,14.67
1989,47,137,3.79,3.64,2.99,4.29,14281.85
1990,34,137,1.19,1.2,0.99,1.49,1605.13
1991,34,137,6.49,6.49,6.49,6.49,642.51
1992,34,137,7.25,7.25,7.25,7.25,261.0
1993,32,517,1.99,1.93,1.69,1.99,911.08
1994,32,517,1.99,1.9,1.49,1.99,266.4
1995,32,517,1.99,1.9,1.69,1.99,243.92
1996,32,137,10.9,10.17,6.49,10.9,3060.49
1997,32,137,8.49,8.23,5.39,8.49,1003.58
1998,32,137,8.49,7.81,2.99,8.49,304.51
1999,47,137,6.99,5.85,4.99,6.99,251.57
2000,47,137,6.99,5.86,4.99,6.99,46.92
2001,29,137,3.59,3.59,3.59,3.59,1199.06
2002,29,137,3.49,3.42,2.99,3.49,1639.21
2003,29,137,3.99,3.8,3.19,3.99,1834.97
2004,29,137,3.59,3.51,2.99,3.79,911.8
2005,32,137,1.35,1.23,0.99,1.99,710.68
2006,32,517,5.9,5.88,3.99,5.9,523.19
2007,32,137,5.99,5.32,4.29,5.99,3007.15
2008,32,137,5.99,5.99,5.99,5.99,610.98
2009,32,137,6.19,6.05,2.99,6.19,139.17
2010,32,137,6.19,6.02,2.99,6.19,192.68
2011,47,105,2.09,2.24,2.09,2.39,2223.59
2012,47,211,3.59,1.9,1.9,1.9,3.8
2013,47,247,2.49,2.55,1.99,2.99,231.96
2014,47,450,4.99,3.65,1.99,4.99,197.06
2015,49,401,5.99,5.99,5.99,5.99,311.48
2016,47,84,1.99,1.99,1.99,1.99,811.92
2017,47,137,2.99,2.46,1.99,2.99,7792.34
2018,47,212,5.49,5.25,1.99,6.48,540.96
2019,47,102,2.49,2.55,2.29,2.69,2112.6
2020,47,357,9.9,9.54,7.99,9.9,725.0
2021,47,145,4.49,4.49,4.49,4.49,89.8
2022,47,102,2.39,2.39,2.39,2.39,64.53
2023,47,84,1.29,1.3,1.29,1.49,645.48
2024,38,377,5.99,5.99,5.99,5.99,11.98
2025,49,47,7.99,7.99,7.99,7.99,23.97
2026,43,348,4.79,4.79,4.79,4.79,138.91
2027,43,348,4.79,4.79,4.79,4.79,172.44
2028,46,518,3.99,3.99,3.99,3.99,59.85
2029,29,402,2.99,2.82,2.29,2.99,1061.44
2030,47,446,9.9,8.85,8.49,9.9,451.36
2031,49,47,1.59,1.68,1.39,1.98,367.78
2032,49,47,1.59,1.67,1.39,1.69,185.89
2033,49,47,1.59,1.68,1.49,1.69,237.98
2034,47,67,9.9,9.9,9.9,9.9,158.4
2035,32,310,4.1,4.12,4.1,4.2,61.8
2036,40,453,3.99,2.97,2.69,3.79,11.86
2037,40,453,1.99,2.2,2.2,2.2,15.4
2038,49,34,4.49,4.49,4.49,4.49,4.49
2039,47,102,5.99,6.0,5.99,6.19,185.89
2040,49,47,7.99,7.64,7.29,7.99,15.28
2041,49,47,6.79,12.9,12.9,12.9,12.9
2042,48,324,6.99,7.0,6.99,7.29,735.45
2043,47,103,4.99,4.99,4.99,4.99,9.98
2044,47,324,2.89,2.89,2.89,2.89,127.16
2045,47,105,3.49,3.49,3.49,3.49,265.24
2046,47,105,3.45,3.45,3.45,3.45,1086.75
2047,38,132,6.78,6.78,6.78,6.78,33.9
2048,47,94,4.99,4.99,4.99,4.99,119.76
2049,47,268,4.99,4.99,4.99,4.99,224.55
2050,50,530,18.9,18.9,18.9,18.9,189.0
2051,50,530,18.9,18.9,18.9,18.9,132.3
2052,40,531,2.19,1.3,0.9,2.19,23.46
2053,40,531,2.29,2.53,2.29,3.99,780.6
2054,47,531,3.99,3.99,3.99,3.99,602.49
2055,32,310,4.29,4.29,4.29,4.29,90.09
2056,47,73,8.59,8.59,8.59,8.59,377.96
2057,46,532,5.49,4.89,4.89,4.89,151.59
2058,46,532,5.49,3.93,3.19,5.49,114.11
2059,46,532,5.49,4.89,4.89,4.89,97.8
2060,46,532,5.49,4.89,4.89,4.89,224.94
2061,46,532,3.99,3.99,3.99,3.99,23.94
2062,38,357,4.29,3.82,2.99,4.59,1828.68
2063,40,428,8.99,8.24,1.9,9.9,98.89
2064,40,428,18.9,13.17,9.9,18.9,144.9
2065,40,428,4.89,4.89,4.89,4.89,19.56
2066,40,428,10.0,9.95,4.9,14.9,39.8
2067,40,428,5.99,4.11,1.99,5.99,20.55
2068,40,428,5.99,4.63,1.9,5.99,13.88
2069,40,428,5.99,1.99,1.99,1.99,1.99
2070,40,428,4.69,4.5,2.99,4.69,40.51
2071,40,428,4.69,4.69,4.69,4.69,18.76
2072,40,428,8.49,7.64,2.99,8.49,99.37
2074,47,428,1.49,1.02,0.99,1.49,19.31
2075,47,226,3.99,3.99,3.99,3.99,470.82
2076,47,105,5.99,5.91,3.99,6.29,1643.92
2077,43,145,6.79,6.79,6.79,6.79,196.91
2078,47,94,12.49,12.49,12.49,12.49,149.88
2079,43,145,5.39,5.39,5.39,5.39,26.95
2080,46,340,6.99,7.07,6.99,7.99,183.74
2081,40,80,11.89,11.89,11.89,11.89,71.34
2082,40,80,11.89,11.89,11.89,11.89,190.24
2083,47,127,4.69,1.0,1.0,1.0,13.0
2084,47,127,4.9,1.0,1.0,1.0,26.0
2085,47,127,3.69,4.69,4.69,4.69,28.14
2086,47,127,3.49,3.22,1.99,4.69,74.17
2087,47,237,5.99,5.99,5.99,5.99,5.99
2088,31,305,8.75,8.82,8.75,9.0,238.25
2089,47,167,13.9,15.9,13.9,16.9,47.7
2090,47,537,3.99,3.86,3.09,3.99,1170.07
2091,47,537,14.99,14.99,14.99,14.99,1319.12
2092,46,161,6.99,6.18,5.69,6.59,67.99
2093,46,164,9.95,9.09,7.99,10.89,572.96
2094,32,310,5.99,5.86,3.99,5.99,275.53
2095,43,137,68.9,68.9,68.9,68.9,465.49
2096,41,137,17.9,18.9,18.9,18.9,18.9
2097,41,137,34.9,35.33,34.89,35.99,764.1
2099,49,90,5.99,5.99,5.99,5.99,17.97
2100,32,517,1.99,1.99,1.99,1.99,370.14
2101,46,165,26.9,26.9,26.9,26.9,53.8
2102,46,165,21.9,20.24,18.99,21.9,141.66
2104,47,74,1.29,1.32,1.29,1.59,27.69
2105,47,204,2.89,2.49,2.49,2.49,114.54
2106,49,293,14.9,14.9,14.9,14.9,193.7
2107,47,479,8.99,8.95,8.95,8.95,134.25
2108,38,119,9.9,9.9,9.9,9.9,49.5
2109,46,154,5.99,5.99,5.99,5.99,41.93
2110,43,137,8.99,8.64,6.8,9.9,6564.66
2111,47,229,4.19,3.89,3.79,4.39,1020.18
2112,47,406,2.99,3.24,2.99,3.65,294.53
2113,47,406,5.79,5.01,4.99,5.49,285.51
2114,47,406,5.79,5.0,4.99,5.49,434.63
2115,47,406,5.79,5.04,4.99,5.29,246.91
2116,47,406,5.79,5.01,4.99,5.29,496.39
2117,47,406,5.79,4.99,4.99,4.99,224.55
2118,47,94,5.49,5.49,5.49,5.49,192.15
2119,34,137,6.35,6.37,6.35,6.99,713.76
2120,47,207,9.9,9.9,9.9,9.9,128.7
2121,47,479,5.49,5.02,4.39,6.98,130.53
2122,47,229,6.09,5.28,4.79,5.59,311.51
2123,32,137,4.99,4.81,3.89,5.19,519.28
2124,47,137,6.99,6.09,3.99,6.99,260.57
